student_id,CGPA,backlogs,skills_score,interview_score,resume_score,communication_score,consistency_score,time_management_score,hackathons_participated,projects_count,certifications_count,github_activity,internships_completed,selected
ST_05179,7.92,0,85,3,9,1,1,8,0,1,0,98,1,0
ST_05180,9.61,0,96,1,3,4,9,6,2,2,3,22,0,1
ST_05181,7.25,0,41,10,5,3,7,1,1,3,0,54,0,1
ST_05182,9.23,2,40,7,1,8,3,1,0,1,2,33,0,0
ST_05183,6.1,0,99,6,1,7,10,5,0,2,0,86,1,0
ST_05184,9.71,0,49,8,2,1,4,8,1,1,0,96,1,1
ST_05185,8.88,1,62,4,6,9,1,5,1,1,1,57,0,1
ST_05186,9.74,0,93,6,7,4,2,7,0,2,1,76,1,1
ST_05187,8.54,0,58,3,5,7,6,2,0,2,1,97,0,1
ST_05188,7.14,1,57,4,1,6,7,7,1,2,0,92,1,0
ST_05189,9.72,0,63,6,1,3,5,5,0,1,0,29,0,0
ST_05190,6.74,1,91,5,1,6,2,10,1,2,1,60,1,0
ST_05191,6.99,0,61,2,3,7,7,3,1,3,2,81,3,1
ST_05192,8.65,0,59,9,4,5,7,1,0,4,1,55,0,1
ST_05193,8.94,0,100,2,8,10,3,9,0,1,0,98,0,1
ST_05194,9.68,1,50,8,9,4,1,10,0,0,1,4,0,0
ST_05195,6.42,1,48,5,5,6,1,7,0,2,1,3,0,0
ST_05196,9.09,0,54,7,4,10,8,8,0,1,0,68,0,1
ST_05197,8.82,0,99,6,10,8,7,10,1,0,1,38,2,1
ST_05198,5.79,0,55,2,9,7,4,10,0,1,1,78,2,0
ST_05199,7.24,1,52,4,6,3,4,4,0,3,0,72,0,0
ST_05200,6.77,0,92,9,3,2,1,3,1,2,1,49,1,1
ST_05201,6.87,0,45,7,7,10,1,5,1,1,1,71,1,0
ST_05202,9.92,1,64,1,9,5,1,1,2,1,3,73,1,1
ST_05203,8.39,1,86,4,10,9,8,6,0,2,1,21,0,0
ST_05204,8.73,0,54,10,2,10,2,1,0,1,1,87,0,1
ST_05205,9.89,1,93,3,9,5,7,8,0,2,0,23,0,1
ST_05206,7.2,1,57,1,2,10,10,5,0,0,1,72,0,0
ST_05207,9.11,3,82,5,5,1,7,10,1,1,0,21,1,0
ST_05208,7.46,0,72,9,1,9,7,7,0,1,0,33,1,0
ST_05209,9.41,0,53,4,2,2,5,4,1,2,0,47,0,0
ST_05210,6.31,2,96,2,7,2,6,5,0,2,1,75,0,0
ST_05211,9.76,0,73,7,4,6,8,2,0,1,1,80,2,1
ST_05212,6.48,0,41,8,7,3,4,7,2,0,2,3,1,0
ST_05213,6.97,0,59,2,4,5,3,9,0,1,1,56,2,0
ST_05214,8.9,0,97,10,1,5,2,7,0,2,1,62,0,1
ST_05215,7.27,0,81,9,6,3,4,4,0,0,0,29,1,0
ST_05216,8.24,2,55,10,9,8,1,8,3,0,1,99,1,0
ST_05217,7.5,0,42,8,6,3,4,6,0,2,0,64,2,0
ST_05218,8.84,0,85,4,7,6,4,6,0,2,1,96,0,1
ST_05219,6.53,0,69,4,7,10,9,3,1,1,0,90,0,0
ST_05220,5.76,0,62,5,1,5,10,2,1,1,2,77,0,1
ST_05221,6.85,0,78,1,2,7,9,3,1,3,1,3,2,0
ST_05222,7.63,2,90,7,1,6,6,7,0,3,1,34,2,0
ST_05223,6.26,0,90,4,1,9,3,3,3,1,0,32,3,0
ST_05224,7.1,0,96,1,8,2,10,7,1,3,1,50,3,1
ST_05225,7.3,1,62,4,4,10,9,3,0,2,1,11,0,0
ST_05226,5.76,0,90,4,10,6,6,4,0,4,0,67,0,1
ST_05227,8.12,0,42,1,8,10,9,5,2,1,0,97,0,0
ST_05228,9.48,0,52,9,5,10,10,2,1,2,0,77,0,1
ST_05229,6.18,0,90,8,1,5,9,5,1,2,1,1,2,0
ST_05230,8.19,0,96,9,9,9,4,10,1,1,0,90,2,1
ST_05231,8.49,1,85,7,3,2,3,6,0,2,0,94,0,0
ST_05232,7.39,0,79,5,7,8,1,9,0,1,0,32,1,0
ST_05233,8.65,0,68,7,7,7,5,10,0,0,1,90,2,1
ST_05234,7.35,0,62,2,10,1,4,4,0,1,0,44,0,0
ST_05235,7.77,0,79,10,10,3,3,10,0,3,2,55,0,1
ST_05236,5.53,2,56,7,4,4,8,5,0,2,0,27,0,0
ST_05237,8.61,0,96,4,8,8,10,4,1,2,0,97,0,1
ST_05238,8.48,0,60,5,8,2,7,5,0,2,1,29,1,1
ST_05239,5.67,0,68,7,2,8,2,1,0,0,2,100,0,0
ST_05240,7.16,3,76,2,8,2,9,8,1,1,2,33,0,0
ST_05241,9.91,0,44,5,5,3,8,9,1,2,0,0,3,1
ST_05242,7.39,0,96,2,2,8,10,3,0,4,0,51,1,1
ST_05243,7.76,0,60,10,6,9,4,10,1,0,1,12,0,1
ST_05244,9.59,3,41,6,8,5,4,3,1,1,0,81,3,0
ST_05245,8.73,0,93,10,4,4,7,9,0,0,1,39,0,1
ST_05246,8.12,0,62,8,10,3,7,9,0,1,1,64,0,1
ST_05247,9.09,0,50,7,9,3,4,7,0,1,1,8,2,1
ST_05248,9.39,0,54,5,8,9,1,5,1,2,2,69,0,1
ST_05249,7.56,0,62,3,7,4,6,1,0,1,0,71,1,1
ST_05250,7.64,0,46,4,7,2,6,9,0,1,1,71,0,0
ST_05251,7.24,1,82,2,8,4,3,6,2,2,1,87,0,0
ST_05252,9.85,1,73,6,7,3,5,3,0,4,1,48,1,1
ST_05253,8.64,1,77,8,1,5,8,5,0,1,1,24,0,0
ST_05254,5.87,0,80,8,5,4,4,9,0,2,3,25,1,1
ST_05255,9.38,1,88,9,2,2,9,1,0,1,2,25,1,1
ST_05256,7.66,0,90,5,5,10,10,10,1,3,1,39,2,1
ST_05257,5.81,0,83,10,5,1,5,1,1,2,1,33,1,0
ST_05258,7.97,0,45,6,6,1,5,10,0,3,1,7,0,0
ST_05259,7.38,0,55,2,6,1,7,4,0,0,2,1,2,0
ST_05260,9.45,0,94,10,6,3,1,6,0,2,0,81,1,1
ST_05261,6.42,0,41,4,7,2,6,3,3,2,1,15,1,0
ST_05262,9.22,0,71,3,2,4,2,3,1,1,1,91,2,1
ST_05263,8.01,0,97,9,4,3,3,4,0,1,1,71,1,1
ST_05264,5.75,0,95,6,5,7,8,1,0,2,0,62,0,0
ST_05265,9.87,2,82,6,10,8,4,5,0,2,1,17,1,1
ST_05266,7.81,2,86,4,7,5,7,8,0,0,1,38,0,0
ST_05267,6.81,3,100,6,2,6,10,6,3,2,0,41,0,0
ST_05268,7.61,1,77,1,8,7,10,3,1,0,1,82,1,0
ST_05269,9.36,3,67,9,2,9,5,4,1,0,1,31,0,0
ST_05270,6.87,0,96,3,5,1,2,5,0,2,2,61,0,0
ST_05271,6.37,2,80,5,9,2,1,5,0,1,0,31,0,0
ST_05272,6.08,0,48,7,2,1,5,2,0,1,0,84,1,0
ST_05273,6.84,1,64,2,2,9,4,3,0,1,0,92,0,0
ST_05274,9.01,0,89,4,2,2,6,10,0,2,3,68,1,1
ST_05275,7.62,0,65,6,7,2,3,8,0,1,2,83,0,1
ST_05276,6.52,2,84,1,5,5,2,1,0,4,1,21,0,0
ST_05277,6.25,0,65,6,9,9,3,4,0,1,0,26,0,0
ST_05278,7.0,0,100,5,4,3,4,2,2,2,1,0,1,1
ST_05279,9.73,0,94,2,1,10,6,9,2,1,1,12,0,1
ST_05280,7.04,0,44,6,8,8,9,7,0,2,2,96,3,1
ST_05281,9.95,1,96,5,6,10,2,6,0,2,0,5,2,1
ST_05282,7.68,0,56,1,9,1,6,4,0,1,3,12,2,0
ST_05283,6.31,0,65,6,3,10,9,1,1,1,0,77,2,1
ST_05284,9.51,2,94,7,10,2,2,9,3,1,0,71,0,1
ST_05285,7.57,1,65,9,7,8,1,3,2,0,2,66,1,0
ST_05286,8.69,0,92,2,1,1,8,3,1,1,1,36,1,0
ST_05287,9.93,1,82,6,2,9,4,6,0,2,2,75,1,1
ST_05288,5.73,0,48,6,5,4,2,6,0,2,2,7,2,0
ST_05289,5.94,0,62,1,10,3,8,4,0,1,1,92,1,0
ST_05290,8.74,1,91,8,2,3,5,5,1,1,0,19,3,1
ST_05291,6.77,1,98,5,8,1,8,5,0,0,1,61,0,0
ST_05292,6.33,0,63,2,5,8,4,6,1,1,1,22,2,0
ST_05293,5.68,0,80,5,9,4,4,3,1,2,2,67,1,1
ST_05294,5.6,0,48,4,3,1,5,9,0,2,1,24,1,0
ST_05295,8.99,2,49,7,6,5,1,7,2,1,2,31,0,0
ST_05296,6.1,1,91,10,4,10,10,4,0,1,2,57,1,1
ST_05297,7.6,0,45,8,7,8,3,3,2,3,1,24,2,1
ST_05298,8.23,0,43,1,7,8,8,10,2,1,1,68,0,1
ST_05299,7.43,0,40,1,5,10,4,7,0,1,1,9,1,0
ST_05300,5.62,1,45,8,10,3,1,5,0,2,1,63,0,0
ST_05301,9.03,0,95,4,5,4,6,2,0,2,3,30,3,1
ST_05302,5.55,0,77,8,4,10,6,6,1,1,1,3,0,0
ST_05303,8.93,0,68,7,9,4,2,3,0,3,2,56,0,0
ST_05304,9.52,0,83,9,7,3,8,7,2,1,1,70,0,1
ST_05305,7.45,0,42,7,6,6,4,10,0,2,1,33,1,1
ST_05306,7.91,0,84,4,3,3,8,5,1,0,1,20,0,0
ST_05307,7.65,0,63,5,5,6,8,7,3,2,1,82,1,1
ST_05308,7.25,1,81,7,4,5,3,4,1,3,1,6,2,0
ST_05309,9.49,0,48,2,5,2,5,1,0,1,0,97,2,1
ST_05310,9.52,0,56,3,2,8,8,1,0,2,0,57,0,0
ST_05311,7.01,0,82,3,5,7,1,7,0,3,1,32,3,1
ST_05312,8.27,0,98,9,7,7,10,9,0,0,0,41,1,1
ST_05313,9.67,0,77,2,10,6,4,6,0,2,1,52,0,1
ST_05314,9.83,0,81,4,10,9,3,3,0,3,2,84,0,1
ST_05315,7.79,2,95,8,3,4,6,9,1,2,3,54,0,1
ST_05316,7.54,1,89,1,4,5,10,9,0,0,1,49,2,1
ST_05317,6.75,1,53,9,1,9,8,1,1,0,0,37,0,0
ST_05318,9.81,0,75,6,9,3,9,10,0,1,1,80,0,1
ST_05319,6.14,1,84,4,3,3,7,5,0,0,1,45,1,0
ST_05320,8.11,1,72,5,10,8,3,3,0,2,0,80,1,0
ST_05321,6.77,0,59,7,6,10,5,9,0,0,0,14,1,1
ST_05322,6.76,0,73,8,1,6,5,7,0,1,0,7,1,0
ST_05323,7.32,0,42,5,5,2,1,4,1,1,1,48,0,0
ST_05324,9.99,0,59,7,10,3,2,5,3,1,0,52,2,1
ST_05325,5.75,2,42,3,5,8,7,9,0,2,0,36,0,0
ST_05326,8.1,0,45,2,5,5,4,4,0,2,2,82,1,1
ST_05327,5.87,0,68,2,1,2,3,7,0,0,2,92,1,0
ST_05328,6.2,0,78,10,7,3,4,5,2,0,0,37,0,0
ST_05329,7.48,0,82,3,5,2,7,1,1,0,0,96,3,0
ST_05330,7.8,2,70,6,1,5,4,1,1,1,1,27,0,0
ST_05331,6.66,0,78,10,8,5,9,6,0,0,0,60,0,1
ST_05332,6.92,0,88,1,6,9,7,2,0,2,1,96,2,0
ST_05333,5.89,0,60,3,7,6,2,5,0,1,0,6,1,0
ST_05334,6.86,3,90,3,4,2,10,2,2,3,0,98,1,0
ST_05335,9.85,0,83,2,1,1,4,10,0,1,0,71,1,0
ST_05336,9.75,1,40,1,8,7,4,1,1,1,0,6,2,0
ST_05337,7.01,0,72,1,1,7,3,8,0,2,2,58,0,0
ST_05338,8.07,0,89,1,9,10,1,4,0,2,2,20,0,0
ST_05339,9.59,0,49,8,6,6,9,10,0,2,3,24,0,1
ST_05340,5.53,0,95,6,5,2,5,5,1,3,1,66,0,0
ST_05341,9.15,0,91,9,2,8,9,6,0,1,1,31,1,1
ST_05342,9.77,0,65,3,8,4,8,6,3,3,0,47,0,1
ST_05343,5.91,0,42,7,9,7,10,4,0,1,1,54,0,0
ST_05344,6.23,0,53,6,3,8,7,2,0,3,2,74,0,0
ST_05345,9.82,0,47,9,10,7,1,2,0,1,0,84,1,1
ST_05346,7.92,0,87,9,8,3,4,1,1,1,1,95,2,1
ST_05347,5.56,2,89,9,10,8,4,5,0,2,0,65,0,0
ST_05348,6.66,0,71,7,5,4,4,6,0,1,2,22,1,0
ST_05349,7.52,0,80,9,10,8,8,10,0,1,1,44,0,1
ST_05350,8.62,0,75,7,4,5,6,2,0,1,2,9,1,0
ST_05351,8.8,0,66,9,10,9,1,3,1,2,0,77,0,1
ST_05352,9.98,0,96,2,9,3,4,3,0,3,2,54,0,1
ST_05353,6.79,0,72,2,7,2,10,7,1,2,0,59,1,0
ST_05354,7.92,1,60,7,4,4,7,8,1,3,0,8,2,0
ST_05355,7.9,3,65,10,5,2,9,2,2,2,0,82,0,0
ST_05356,7.33,0,94,6,5,2,2,5,0,0,0,2,1,0
ST_05357,6.26,0,53,6,2,1,2,7,0,0,0,31,1,0
ST_05358,9.9,0,82,5,5,8,5,8,2,2,1,53,2,1
ST_05359,9.34,0,75,1,3,1,5,10,1,1,2,86,0,1
ST_05360,7.74,0,67,7,5,8,7,3,0,1,2,82,0,1
ST_05361,8.21,1,67,2,1,9,4,6,0,1,1,75,2,0
ST_05362,6.52,0,60,8,8,6,4,9,2,2,0,22,0,0
ST_05363,7.95,0,87,10,9,7,2,4,0,1,0,13,0,1
ST_05364,8.63,0,98,7,9,6,2,6,1,3,1,35,0,1
ST_05365,7.82,2,80,2,8,1,4,4,0,2,2,47,2,0
ST_05366,9.96,0,93,2,2,1,2,5,0,2,1,66,0,1
ST_05367,8.25,0,68,10,2,1,2,3,0,4,1,9,2,0
ST_05368,7.17,0,85,8,10,3,10,4,0,1,0,85,0,1
ST_05369,8.97,0,77,5,5,7,4,3,0,2,1,67,0,1
ST_05370,6.27,0,73,8,6,8,3,4,2,3,1,78,0,0
ST_05371,7.23,0,40,1,5,1,10,6,1,2,1,51,0,0
ST_05372,7.06,0,59,9,1,6,4,2,1,2,0,98,1,1
ST_05373,7.44,1,65,8,1,8,10,10,1,1,0,48,1,0
ST_05374,9.02,0,90,6,8,5,7,1,0,2,3,43,0,1
ST_05375,7.68,0,66,8,5,2,3,8,0,0,1,4,0,0
ST_05376,9.07,0,62,1,8,4,1,3,2,4,1,91,1,1
ST_05377,8.09,0,46,8,3,4,4,4,0,3,0,90,2,1
ST_05378,7.04,1,61,1,5,4,7,4,0,3,1,14,1,0
ST_05379,9.14,0,86,4,2,8,2,4,3,2,0,93,2,1
ST_05380,6.57,0,76,10,8,6,10,8,0,0,0,7,0,0
ST_05381,6.51,0,74,3,1,9,10,4,2,0,1,54,2,0
ST_05382,7.77,1,86,3,5,10,2,3,2,3,1,19,0,1
ST_05383,6.67,0,43,10,7,1,6,6,0,1,0,76,0,0
ST_05384,5.54,0,68,9,10,1,5,2,0,1,0,5,2,0
ST_05385,8.42,0,76,8,5,2,4,10,3,2,1,0,2,1
ST_05386,7.8,0,75,10,3,5,6,9,0,1,0,45,1,1
ST_05387,7.5,1,42,8,4,6,9,5,0,2,0,41,0,0
ST_05388,9.85,0,41,7,9,3,4,7,0,1,2,81,0,0
ST_05389,8.07,0,44,8,5,1,5,1,1,2,1,69,0,1
ST_05390,9.39,0,57,8,3,7,9,2,1,3,2,48,2,1
ST_05391,6.13,0,73,10,7,1,1,3,2,0,1,99,0,0
ST_05392,8.06,0,54,6,6,7,10,4,2,1,0,89,2,1
ST_05393,9.41,1,89,8,3,9,3,10,2,1,2,33,0,1
ST_05394,8.12,0,89,2,10,1,1,3,0,4,0,99,2,1
ST_05395,8.73,0,79,7,3,8,5,2,1,1,1,56,2,1
ST_05396,7.17,0,83,3,4,10,5,6,0,1,0,16,0,1
ST_05397,5.92,3,94,8,10,9,3,1,0,2,1,88,0,0
ST_05398,7.56,0,80,5,3,8,5,8,1,1,2,62,2,1
ST_05399,7.28,0,90,5,6,1,1,1,0,4,1,60,1,1
ST_05400,9.4,2,40,3,1,4,2,10,2,3,1,58,1,0
ST_05401,6.6,0,61,1,1,10,2,2,0,2,3,91,1,0
ST_05402,9.85,0,64,2,7,4,10,3,1,2,0,78,0,1
ST_05403,9.81,0,100,2,8,1,1,4,0,0,0,3,2,0
ST_05404,6.61,0,56,7,4,7,6,5,0,2,2,90,0,1
ST_05405,7.07,0,72,2,7,7,7,4,0,2,1,32,2,1
ST_05406,9.53,1,91,7,2,10,2,6,0,1,1,19,0,0
ST_05407,9.85,0,97,1,9,9,1,3,0,1,1,20,1,1
ST_05408,7.5,0,56,2,9,8,5,8,2,3,0,40,0,0
ST_05409,6.94,0,96,7,7,3,9,2,1,1,0,73,0,0
ST_05410,7.87,0,77,7,5,2,7,9,0,2,0,43,0,1
ST_05411,8.59,1,44,2,7,10,5,7,0,0,0,31,1,0
ST_05412,6.73,0,98,10,7,3,5,8,0,1,1,63,1,1
ST_05413,8.81,2,76,7,3,8,9,6,0,3,0,36,2,0
ST_05414,5.73,1,82,9,7,6,10,5,1,1,1,60,0,0
ST_05415,5.72,1,82,8,3,3,6,5,0,2,0,25,1,0
ST_05416,7.24,0,50,6,3,2,10,7,1,1,0,21,1,0
ST_05417,7.09,0,51,4,7,1,6,4,0,1,0,39,0,0
ST_05418,6.92,0,83,3,7,8,3,1,0,3,1,58,0,1
ST_05419,7.71,0,73,8,6,3,3,6,1,2,0,49,0,0
ST_05420,6.94,0,74,3,7,3,9,5,0,3,1,76,0,0
ST_05421,6.37,0,99,5,10,5,9,7,1,3,0,95,0,1
ST_05422,6.89,3,78,3,10,5,5,1,1,3,0,72,1,0
ST_05423,9.89,0,91,9,5,9,10,7,1,3,2,100,0,1
ST_05424,7.35,0,85,7,9,5,6,10,0,0,0,38,1,1
ST_05425,7.5,0,93,3,1,7,7,2,2,3,3,15,2,1
ST_05426,8.09,0,55,10,5,7,9,7,1,0,3,97,1,1
ST_05427,9.93,0,63,7,3,7,7,10,0,0,1,73,1,1
ST_05428,6.59,0,70,4,8,5,5,2,0,0,1,87,0,0
ST_05429,8.57,0,53,1,7,3,8,3,0,1,2,9,2,1
ST_05430,8.72,0,88,4,1,7,9,7,0,2,2,44,0,1
ST_05431,8.23,0,86,10,9,8,3,2,3,1,1,89,1,1
ST_05432,5.9,0,71,8,5,4,3,4,0,0,0,33,3,0
ST_05433,8.55,0,82,6,1,6,5,9,2,1,0,62,1,0
ST_05434,5.79,0,52,1,1,5,2,6,0,1,0,100,1,0
ST_05435,8.18,0,77,1,8,10,8,8,0,2,0,67,0,0
ST_05436,8.83,0,56,4,3,2,10,9,3,1,0,92,0,0
ST_05437,6.45,0,83,6,9,1,5,9,0,1,1,85,1,0
ST_05438,9.29,1,99,4,8,6,5,7,0,1,1,88,0,1
ST_05439,5.64,0,99,9,6,10,6,10,2,1,1,10,1,0
ST_05440,9.3,0,95,2,6,6,8,2,2,2,0,83,0,1
ST_05441,7.57,2,75,6,5,7,8,6,1,1,0,87,2,0
ST_05442,6.48,0,92,7,2,5,8,8,2,1,1,94,0,0
ST_05443,6.1,0,81,4,6,1,1,4,1,1,1,24,1,0
ST_05444,9.79,2,57,5,8,6,1,9,0,1,1,68,1,0
ST_05445,5.83,0,58,5,6,4,10,8,1,4,0,30,0,0
ST_05446,6.4,3,46,2,7,7,1,1,3,1,2,56,0,0
ST_05447,7.07,0,94,5,2,2,8,8,0,3,1,86,0,1
ST_05448,8.29,0,69,10,2,9,10,9,0,2,1,52,0,1
ST_05449,7.95,0,51,5,3,7,4,1,0,0,0,80,0,0
ST_05450,6.07,0,50,5,10,5,3,9,1,4,2,65,0,1
ST_05451,6.8,0,95,4,7,2,2,1,0,2,0,55,1,0
ST_05452,6.57,1,68,10,8,1,10,10,1,2,0,65,0,0
ST_05453,6.46,0,42,4,4,5,9,7,0,1,2,90,3,1
ST_05454,7.35,2,73,7,10,10,4,2,1,2,1,21,1,0
ST_05455,8.67,0,73,6,6,5,8,4,0,1,0,80,0,0
ST_05456,6.48,1,70,8,9,3,1,8,0,0,2,52,0,0
ST_05457,7.15,0,61,1,7,9,1,8,1,3,1,56,2,1
ST_05458,7.26,0,41,10,4,10,6,10,0,3,2,32,0,0
ST_05459,9.89,0,66,2,8,1,9,7,0,0,2,4,1,1
ST_05460,9.8,0,86,2,8,5,1,4,0,2,0,12,1,1
ST_05461,9.1,0,75,2,7,4,5,4,0,2,1,16,0,0
ST_05462,6.59,0,71,3,5,2,9,6,0,0,0,42,2,0
ST_05463,5.81,0,96,6,10,1,8,10,3,1,1,83,0,1
ST_05464,6.93,0,97,3,10,10,8,5,1,1,0,83,0,1
ST_05465,6.7,0,74,7,6,4,9,9,2,2,1,91,2,1
ST_05466,7.78,0,56,3,10,6,7,5,0,3,2,11,1,1
ST_05467,9.0,0,73,6,3,8,9,6,0,0,3,83,2,1
ST_05468,9.36,0,65,2,3,10,8,8,0,2,0,70,1,0
ST_05469,9.3,2,100,2,4,2,6,10,1,2,0,55,1,0
ST_05470,7.12,0,49,3,2,2,5,4,0,2,0,68,2,0
ST_05471,8.59,2,78,8,6,6,3,10,1,0,0,28,0,0
ST_05472,6.91,2,48,9,3,4,3,10,0,2,1,24,1,0
ST_05473,5.77,0,64,2,2,10,7,2,0,3,2,10,1,0
ST_05474,8.66,2,59,7,9,9,1,2,0,1,0,40,0,0
ST_05475,5.54,0,54,1,1,4,10,10,1,1,1,10,1,0
ST_05476,7.34,2,79,4,4,2,6,5,0,3,1,95,0,0
ST_05477,6.98,0,88,6,9,1,5,2,0,0,0,37,1,0
ST_05478,8.62,0,66,7,5,6,1,2,2,3,0,81,1,1
ST_05479,8.95,0,50,3,6,1,5,4,1,1,2,61,3,1
ST_05480,6.87,1,55,3,4,6,3,7,0,0,0,78,0,0
ST_05481,9.15,0,69,5,10,8,6,1,0,1,1,80,1,1
ST_05482,6.82,0,61,3,6,6,1,5,0,0,0,23,0,0
ST_05483,7.51,0,63,9,7,4,9,3,0,0,1,43,1,1
ST_05484,8.77,1,89,2,6,2,2,3,1,2,0,18,1,0
ST_05485,8.62,0,63,10,6,5,8,8,0,1,0,36,1,1
ST_05486,9.94,0,75,7,3,5,6,4,2,3,0,4,2,1
ST_05487,6.51,0,57,7,8,8,3,6,0,2,0,3,2,0
ST_05488,8.48,0,59,3,8,3,2,10,0,1,3,0,0,0
ST_05489,8.24,0,47,8,4,2,9,1,3,1,1,93,0,1
ST_05490,9.62,1,54,3,8,1,2,2,0,2,2,16,1,0
ST_05491,6.2,2,52,5,9,2,4,8,2,1,2,42,0,0
ST_05492,8.88,0,75,1,5,2,2,6,1,0,0,99,0,0
ST_05493,8.06,2,100,10,3,1,5,8,0,3,2,49,1,0
ST_05494,6.74,2,53,4,7,8,2,7,0,1,1,29,0,0
ST_05495,7.63,1,86,2,4,8,1,6,0,0,1,63,0,1
ST_05496,7.0,1,86,5,8,10,3,3,2,2,2,81,2,1
ST_05497,8.11,0,63,4,3,4,4,5,0,2,0,35,0,1
ST_05498,9.5,0,94,4,1,3,5,7,0,1,0,0,0,0
ST_05499,8.06,0,76,4,5,1,4,4,0,3,0,68,0,0
ST_05500,8.34,0,63,5,6,8,2,6,1,2,2,81,2,1
ST_05501,7.83,2,86,9,9,8,2,1,0,2,0,28,3,1
ST_05502,5.73,0,57,9,3,4,2,2,0,1,3,80,1,0
ST_05503,6.55,1,71,4,6,5,6,8,3,4,0,84,0,1
ST_05504,7.71,0,74,9,8,4,10,6,0,1,1,65,2,1
ST_05505,6.9,0,59,8,10,5,3,10,0,2,1,35,1,1
ST_05506,6.32,0,81,5,4,4,3,6,1,1,3,61,2,1
ST_05507,7.77,1,71,8,10,9,6,8,1,2,0,19,1,1
ST_05508,6.95,0,76,7,10,1,1,8,0,0,0,82,0,0
ST_05509,6.66,0,76,2,6,10,6,1,0,0,2,53,0,0
ST_05510,7.59,0,86,10,3,10,5,9,0,3,3,81,0,1
ST_05511,6.1,1,72,8,10,3,3,4,0,1,0,12,0,0
ST_05512,9.67,0,40,9,9,7,9,2,1,1,1,46,1,1
ST_05513,9.4,1,87,2,6,6,8,3,0,2,0,74,2,0
ST_05514,8.68,0,67,2,2,8,3,7,1,2,1,96,1,1
ST_05515,5.98,0,66,10,7,6,5,9,0,1,2,27,0,1
ST_05516,8.99,0,56,9,7,8,1,7,1,0,2,54,0,1
ST_05517,9.14,1,85,1,1,1,5,1,0,4,1,42,0,0
ST_05518,8.95,0,54,3,4,9,2,6,2,2,0,43,0,0
ST_05519,6.01,0,53,3,1,5,4,6,0,1,1,20,0,0
ST_05520,8.4,0,92,6,6,10,3,5,1,3,2,93,1,1
ST_05521,9.25,1,70,7,5,2,9,1,0,2,2,52,0,1
ST_05522,8.1,0,73,3,3,1,5,5,0,1,1,46,3,1
ST_05523,8.41,0,42,8,9,4,8,5,1,1,0,95,0,1
ST_05524,7.56,0,95,2,9,10,1,8,0,1,0,86,2,0
ST_05525,7.88,0,51,3,6,8,6,5,0,3,2,24,1,0
ST_05526,5.65,0,65,10,6,3,7,5,1,0,1,95,0,0
ST_05527,8.38,0,63,2,9,10,4,9,1,1,1,100,1,1
ST_05528,5.87,0,99,2,2,4,7,6,0,3,0,40,1,1
ST_05529,7.46,0,97,6,1,2,6,9,0,0,0,30,1,0
ST_05530,6.82,0,73,3,10,2,6,10,0,2,3,12,1,0
ST_05531,7.95,0,47,3,3,2,3,9,2,1,2,5,0,0
ST_05532,6.1,1,98,9,8,10,3,4,0,2,1,0,1,0
ST_05533,8.61,0,51,1,2,1,2,3,1,1,1,7,2,0
ST_05534,9.08,0,48,9,8,10,3,7,0,0,2,55,0,1
ST_05535,6.24,1,65,2,10,10,7,4,0,2,0,61,0,0
ST_05536,5.97,0,85,2,6,5,2,6,0,2,2,86,2,0
ST_05537,6.15,0,97,5,4,5,5,6,1,2,0,68,0,1
ST_05538,9.45,0,77,6,4,3,4,8,0,2,2,92,1,1
ST_05539,7.88,0,88,8,7,3,4,9,0,2,1,21,1,1
ST_05540,7.6,0,82,1,7,8,7,7,0,2,1,63,1,1
ST_05541,5.98,1,98,5,9,10,1,6,0,2,1,68,0,0
ST_05542,8.42,0,58,10,4,7,1,1,0,2,0,16,0,1
ST_05543,9.41,0,60,8,9,4,7,4,0,2,0,17,0,0
ST_05544,9.23,2,52,2,4,8,4,2,1,2,1,44,1,0
ST_05545,8.32,0,74,10,2,10,1,6,0,0,1,53,1,1
ST_05546,5.84,0,42,9,7,9,2,2,0,1,0,38,1,0
ST_05547,6.01,0,64,10,9,6,4,5,3,1,0,64,1,1
ST_05548,5.72,2,71,4,10,7,5,7,0,3,0,94,0,0
ST_05549,6.66,0,60,7,2,7,7,6,2,2,1,87,0,0
ST_05550,6.11,0,53,1,6,5,10,4,0,2,2,53,2,0
ST_05551,6.67,0,70,2,6,4,2,5,0,1,0,15,0,0
ST_05552,7.23,0,47,1,10,2,4,6,0,0,0,68,0,0
ST_05553,9.74,0,46,8,3,1,5,8,0,3,1,31,0,0
ST_05554,8.25,0,75,1,8,8,4,10,0,3,1,25,0,1
ST_05555,9.26,0,74,9,5,2,10,4,0,0,1,34,0,0
ST_05556,8.7,3,58,7,4,8,7,6,1,2,0,52,2,0
ST_05557,6.01,1,98,5,4,9,2,9,0,1,1,42,2,0
ST_05558,8.81,1,41,1,5,4,6,9,0,1,0,40,2,0
ST_05559,6.74,0,44,4,10,1,10,9,0,2,0,23,2,0
ST_05560,8.38,0,83,3,4,6,3,4,1,2,1,43,2,1
ST_05561,7.03,0,41,7,6,8,4,7,0,2,2,78,1,0
ST_05562,9.99,0,57,1,8,1,8,6,0,0,0,22,0,0
ST_05563,6.69,0,54,10,2,5,6,4,1,1,1,74,1,0
ST_05564,6.76,0,55,4,7,1,10,10,3,1,0,93,0,1
